,USD_vs_Curr1,USD_vs_Curr2,USD_vs_Curr3,USD_vs_Curr4,USD_vs_Curr5,USD_vs_Curr6,USD_vs_Curr7,OT,timestamp_idx
1310,0.04426585,-0.45417586,-0.57326984,0.94142985,-0.63183314,2.6357603,1.5869205,0.6702565,1310
1311,0.050084822,-0.3855433,-0.6011754,0.99979,-0.6309915,2.6557393,1.6099255,0.67445385,1311
1312,0.03650684,-0.43030396,-0.59509975,0.9835381,-0.63091487,2.619414,1.6145436,0.6964896,1312
1313,0.01323037,-0.4094152,-0.58749783,1.0367811,-0.6308003,2.6566477,1.6034734,0.7069833,1313
1314,0.024868315,-0.39807615,-0.5681701,1.0726717,-0.63129765,2.6911569,1.573154,0.71013117,1314
1315,-0.021684615,-0.42851326,-0.5696963,1.0296448,-0.63179463,2.6566477,1.5759028,0.6891444,1315
1316,-0.020715171,-0.40046304,-0.5594863,1.1052337,-0.6316034,2.675719,1.5961225,0.6838981,1316
1317,-0.04302162,-0.5138563,-0.55026203,1.0762682,-0.63148886,2.6966064,1.5869205,0.7048843,1317
1318,-0.084725596,-0.5198246,-0.5681701,1.1234275,-0.6311828,2.7292998,1.5961225,0.6975391,1318
1319,-0.084725596,-0.58248883,-0.5656202,0.9976667,-0.6311828,2.5258749,1.5915215,0.6650103,1319
1320,-0.072117634,-0.47804773,-0.57071996,1.0871065,-0.6313358,2.6502907,1.6007235,0.6681582,1320
1321,-0.11770112,-0.48401606,-0.55692667,1.0762682,-0.6314122,2.6403015,1.5961225,0.6681582,1321
1322,-0.12546013,-0.4440299,-0.5492384,1.1161386,-0.6311828,2.637577,1.6071573,0.6891444,1322
1323,-0.12546013,-0.45715967,-0.5389703,1.1103224,-0.6308385,2.6203215,1.6007235,0.69858855,1323
1324,-0.11091213,-0.43627158,-0.5338221,1.0958015,-0.6308003,2.5903533,1.5979553,0.74370944,1324
1325,-0.07017817,-0.4601442,-0.50640935,1.0296448,-0.6308003,2.3951027,1.5685701,0.7615478,1325
1326,-0.08084609,-0.48401606,-0.44250467,1.0061707,-0.6320625,2.3560524,1.5365796,0.71222955,1326
1327,-0.028473608,-0.49893582,-0.454637,0.97296786,-0.6319095,2.3133695,1.5456916,0.72062427,1327
1328,-0.01392618,-0.47804773,-0.4620069,0.97296786,-0.6317183,2.3061044,1.5823195,0.713279,1328
1329,0.09469829,-0.42433563,-0.48140204,1.0118524,-0.6315652,2.3197265,1.5915215,0.74266,1329
1330,0.071421824,-0.4601442,-0.48192364,0.9905973,-0.6314122,2.2616048,1.5942714,0.7500052,1330
1331,0.09081878,-0.4601442,-0.46515554,0.9708537,-0.63129765,2.1726072,1.5685701,0.73111737,1331
1332,0.0917888,-0.44999823,-0.48819274,1.0260768,-0.63148886,2.208025,1.5988724,0.7395121,1332
1333,0.087909296,-0.45417586,-0.4866279,1.033213,-0.6314122,2.277952,1.573154,0.74161047,1333
1334,0.11506527,-0.44522372,-0.5038111,1.0849347,-0.6309915,2.2770436,1.5777367,0.7500052,1334
1335,0.11700531,-0.463128,-0.48454148,1.0403588,-0.63091487,2.1844125,1.5777367,0.7321669,1335
1336,0.1412518,-0.441643,-0.4803588,1.0849347,-0.6309915,2.3015635,1.5777367,0.74685735,1336
1337,0.15095028,-0.49953273,-0.46358094,1.0154016,-0.6309534,2.2625132,1.5869205,0.7489557,1337
1338,0.14707077,-0.45357895,-0.4751237,1.0690653,-0.63091487,2.2543404,1.5933545,0.73111737,1338
1339,0.13155332,-0.44880444,-0.489757,1.1103224,-0.63091487,2.2543404,1.6237819,0.68075025,1339
1340,0.12961328,-0.42552945,-0.5084866,1.1161386,-0.6309534,2.2270954,1.6256331,0.6943912,1340
1341,0.15288974,-0.4392554,-0.5348463,1.0834905,-0.6309534,2.2089324,1.6330376,0.7237721,1341
1342,0.16840778,-0.43209398,-0.5204059,1.1161386,-0.6308003,2.1980355,1.6284012,0.7174764,1342
1343,0.17034724,-0.43030396,-0.46987882,1.0239438,-0.63091487,1.9283161,1.5961225,0.69019383,1343
1344,0.16743776,-0.3867371,-0.4798372,1.0921763,-0.63091487,1.9691831,1.5915215,0.6891444,1344
1345,0.18974479,-0.38375258,-0.46568695,1.0907224,-0.61970776,1.8810931,1.5850877,0.6786513,1345
1346,0.17907628,-0.4165773,-0.47197506,0.97648805,-0.6308003,1.8756437,1.573154,0.6702565,1346
1347,0.20041329,-0.42135182,-0.467261,0.9519135,-0.6315652,1.8247882,1.5961225,0.6366783,1347
1348,0.18489525,-0.42612565,-0.48819274,0.987068,-0.6316801,1.846583,1.6053245,0.5999521,1348
1349,0.16355824,-0.494162,-0.4751237,0.88939226,-0.6320625,1.7112701,1.6080915,0.55063385,1349
1350,0.18489525,-0.56100386,-0.4803588,0.8007656,-0.63217735,1.6131905,1.5850877,0.59260684,1350
1351,0.1800463,-0.58248883,-0.5022561,0.78058183,-0.6329041,1.6304452,1.5667373,0.6188399,1351
1352,0.12961328,-0.6940913,-0.48923597,0.58421606,-0.6339369,1.3216765,1.491145,0.53174603,1352
1353,0.087909296,-0.7167701,-0.4803588,0.56320953,-0.635964,1.2145151,1.3923326,0.47718152,1353
1354,0.08306035,-0.8182267,-0.4803588,0.5682891,-0.6311064,1.2099742,1.3452804,0.43206063,1354
1355,0.12185426,-0.76749843,-0.48192364,0.60342425,-0.6317183,1.2962482,1.3240731,0.45304683,1355
1356,0.1344628,-0.7824182,-0.48140204,0.60342425,-0.6375323,1.3343902,1.3328979,0.47927988,1356
1357,0.16549829,-0.81225836,-0.4740805,0.53978324,-0.6376853,1.3171355,1.3435011,0.45934257,1357
1358,0.17034724,-0.7764506,-0.47774154,0.5746504,-0.63814443,1.3398395,1.3621032,0.44779995,1358
1359,0.1732573,-0.7663046,-0.467261,0.60342425,-0.63894755,1.3343902,1.3567834,0.40582693,1359
1360,0.19944327,-0.7746598,-0.41224265,0.62014484,-0.6392154,1.3262166,1.3701011,0.47927988,1360
1361,0.19847324,-0.7108018,-0.3822708,0.7140421,-0.63990396,1.3298492,1.4280982,0.5013156,1361
1362,0.27218273,-0.7537718,-0.37689063,0.6681172,-0.6353139,1.2308623,1.3701011,0.5002661,1362
1363,0.3070977,-0.7615301,-0.3650289,0.6681172,-0.6359258,1.1064461,1.3390801,0.47403303,1363
1364,0.2789717,-0.7167701,-0.3967498,0.7008605,-0.6361937,1.219056,1.3878752,0.47613204,1364
1365,0.25666526,-0.70602727,-0.3983532,0.7338815,-0.6358494,1.2435759,1.383436,0.5065625,1365
1366,0.27218273,-0.68692994,-0.3956772,0.7305717,-0.64078367,1.2172393,1.3656619,0.5002661,1366
1367,0.26733378,-0.7251254,-0.37580884,0.64859366,-0.64059246,1.1209766,1.3390801,0.48137826,1367
1368,0.27218273,-0.72572225,-0.37419564,0.64859366,-0.64043945,1.1409554,1.3612226,0.48977298,1368
1369,0.27703226,-0.7364644,-0.40423542,0.62917507,-0.64043945,1.0328866,1.3108636,0.47927988,1369
1370,0.28673074,-0.7358675,-0.3972904,0.6975798,-0.640554,1.0301623,1.3170274,0.48452675,1370
1371,0.3594702,-0.69886583,-0.40904564,0.7285824,-0.640707,0.93208206,1.2862775,0.51075983,1371
1372,0.38662615,-0.7376582,-0.45674244,0.60662854,-0.64093673,0.7885954,1.2513207,0.5348939,1372
1373,0.37886772,-0.7227377,-0.5338221,0.6713791,-0.6412807,0.7840553,1.2766438,0.5558807,1373
1374,0.35365123,-0.7137856,-0.5167834,0.6779126,-0.6414722,0.70141375,1.1906091,0.5537817,1374
1375,0.31097722,-0.74959415,-0.5038111,0.6713791,-0.64166343,0.6986895,1.1690611,0.53699285,1375
1376,0.36044022,-0.74959415,-0.47931558,0.72395265,-0.6379147,0.64420044,1.1390288,0.5558807,1376
1377,0.32552522,-0.7108018,-0.49080023,0.8859485,-0.64170164,0.72411776,1.1759439,0.5842121,1377
1378,0.2993387,-0.60934526,-0.47250587,1.1212467,-0.635964,1.0011015,1.2626609,0.61464256,1378
1379,0.2188408,-0.5496648,-0.4461945,1.1933243,-0.6414722,1.1482207,1.2994334,0.6104452,1379
1380,0.25569525,-0.5974093,-0.41384605,1.0907224,-0.6414722,1.0210804,1.1845706,0.58211374,1380
1381,0.23726773,-0.6015869,-0.41171184,1.0012058,-0.64135736,0.93571466,1.1992369,0.55168337,1381
1382,0.24793623,-0.5932317,-0.43032455,1.0726717,-0.6412807,0.99474466,1.3082218,0.5359434,1382
1383,0.28673074,-0.54369646,-0.4382742,1.1088685,-0.64120436,1.0347024,1.3585627,0.52649915,1383
1384,0.31582674,-0.5496648,-0.40370402,1.043936,-0.64097494,1.0928241,1.3656619,0.55797905,1384
1385,0.37886772,-0.48162916,-0.37634945,1.0820463,-0.64097494,0.94570494,1.2252241,0.5569296,1385
1386,0.4157222,-0.54190576,-0.3171778,1.008294,-0.64097494,0.86306334,1.2644049,0.53699285,1386
1387,0.38953623,-0.52459913,-0.3319274,1.0748338,-0.64097494,0.94479656,1.2836529,0.56112695,1387
1388,0.3575307,-0.52280843,-0.35529274,1.1110493,-0.640707,0.98747945,1.3435011,0.5789659,1388
1389,0.3711087,-0.5395189,-0.33520156,1.1015983,-0.64040095,0.93389875,1.3302552,0.5978537,1389
1390,0.3420127,-0.55981004,-0.35691515,1.1015983,-0.6395212,0.9520618,1.3346591,0.56952167,1390
1391,0.38662615,-0.58845717,-0.36610147,1.0475138,-0.63906235,0.92935777,1.3532419,0.5842121,1391
1392,0.36237967,-0.58547264,-0.37311384,1.064024,-0.6387181,0.9847544,1.3567834,0.59365636,1392
1393,0.3497717,-0.591441,-0.36557007,1.0260768,-0.63860327,0.9384397,1.3302552,0.58736,1393
1394,0.3206757,-0.5765205,-0.36610147,1.0907224,-0.63894755,0.9693164,1.3612226,0.5842121,1394
1395,0.33037475,-0.58248883,-0.37258244,1.0979732,-0.63894755,0.98021424,1.3567834,0.55797905,1395
1396,0.3061277,-0.60934526,-0.37473625,1.0561227,-0.63856506,0.9538777,1.3373189,0.5527328,1396
1397,0.2818812,-0.591441,-0.36340648,1.0834905,-0.63860327,0.9566019,1.3567834,0.55797905,1397
1398,0.25957474,-0.57114977,-0.43297118,1.1490444,-0.6387181,0.98747945,1.3763186,0.58211374,1398
1399,0.24308728,-0.5466803,-0.5296976,1.264398,-0.6384502,1.0374267,1.4595498,0.589459,1399
1400,0.23435825,-0.54071265,-0.5399945,1.2290907,-0.63829744,0.99474466,1.438863,0.56847215,1400
1401,0.24793623,-0.5496648,-0.5193627,1.1970361,-0.63833565,0.8966652,1.405722,0.53174603,1401
1402,0.3138867,-0.58248883,-0.5167834,1.1674396,-0.6386799,0.8494413,1.4236042,0.5432886,1402
1403,0.30127874,-0.5496648,-0.53948265,1.2156411,-0.6387181,0.8576149,1.4370655,0.5422391,1403
1404,0.36916867,-0.56160074,-0.49601632,1.2044683,-0.6390242,0.86306334,1.4325727,0.5789659,1404
1405,0.3740182,-0.5425027,-0.38011643,1.1896223,-0.6390242,0.8094827,1.4541401,0.5789659,1405
1406,0.36237967,-0.55981004,-0.42129368,1.1637568,-0.638833,0.73955566,1.414654,0.52649915,1406
1407,0.34492218,-0.53892195,-0.39460522,1.1490444,-0.63894755,0.6950569,1.4298775,0.53699285,1407
1408,0.34007323,-0.54369646,-0.42076227,1.1785166,-0.63890934,0.67053705,1.4640427,0.52125293,1408
1409,0.29158026,-0.5508579,-0.44091105,1.1659663,-0.63890934,0.72865784,1.4839023,0.52649915,1409
1410,0.28964022,-0.55981004,-0.4803588,1.1637568,-0.6390242,0.7304746,1.450545,0.51600605,1410
1411,0.26539373,-0.54369646,-0.47250587,1.1343901,-0.63894755,0.7885954,1.4406606,0.50551295,1411
1412,0.12476432,-0.55026174,-0.46463394,1.1696489,-0.638833,0.9429799,1.4640427,0.48977298,1412
1413,0.14416128,-0.5747305,-0.4451421,1.1933243,-0.63852686,0.9248177,1.4577341,0.50551295,1413
1414,0.14610074,-0.69289756,-0.4382742,1.1380534,-0.6384502,0.8585224,1.4469509,0.48242775,1414
1415,0.16743776,-0.6630573,-0.45253098,1.1600736,-0.63829744,0.8603391,1.4640427,0.47613204,1415
1416,0.11700531,-0.6779778,-0.46305934,1.1992649,-0.6380296,0.92935777,1.4685537,0.44150424,1416
1417,0.17034724,-0.6911075,-0.46463394,1.1453811,-0.6382208,0.81947213,1.4523425,0.4446521,1417
1418,0.17034724,-0.7227377,-0.44408908,1.1948074,-0.6380678,0.8294624,1.4595498,0.44779995,1418
1419,0.19847324,-0.72870606,-0.44091105,1.1674396,-0.6379532,0.8894,1.4595498,0.48557562,1419
1420,0.21981023,-0.6761871,-0.44884112,1.1681762,-0.6379147,0.8648801,1.4595498,0.50761133,1420
1421,0.17616679,-0.6362009,-0.44884112,1.200757,-0.63783836,0.96477544,1.4712671,0.5002661,1421
1422,0.16549829,-0.66604185,-0.4551678,1.1343901,-0.6375323,0.87577707,1.4550388,0.48767462,1422
1423,0.17034724,-0.7227377,-0.4451421,1.0225184,-0.6375323,0.8494413,1.4595498,0.48347726,1423
1424,0.26248425,-0.7376582,-0.467261,1.0546881,-0.637188,0.9093789,1.4595498,0.53174603,1424
1425,0.24793623,-0.7955479,-0.47774154,0.9948353,-0.637188,0.8794097,1.4595498,0.52964765,1425
1426,0.18877476,-0.8438893,-0.47878477,0.9066676,-0.637188,0.8494413,1.4730647,0.5023651,1426
1427,0.1383423,-0.80927455,-0.5167834,0.9170657,-0.63780016,0.9021137,1.4415594,0.45829368,1427
1428,0.16161878,-0.80927455,-0.51781684,0.9547164,-0.6380296,0.9157357,1.4370655,0.45304683,1428
1429,0.14998026,-0.7794344,-0.5229846,0.95891565,-0.6380678,0.8830423,1.4532412,0.43730685,1429
1430,0.16064876,-0.77227294,-0.5157402,0.9519135,-0.63814443,0.88758326,1.4460522,0.44045472,1430
1431,0.15579982,-0.8134522,-0.5296976,0.95541483,-0.6382208,0.88485897,1.4460522,0.44255373,1431
1432,0.14319126,-0.8277757,-0.5661222,0.95401794,-0.63841206,0.9248177,1.435269,0.43206063,1432
1433,0.12670378,-0.816436,-0.5895261,0.9498187,-0.6308003,0.91391987,1.4487485,0.4352085,1433
1434,0.17034724,-0.8373248,-0.5752987,0.90943235,-0.63894755,0.84490037,1.4280982,0.4226164,1434
1435,0.20817229,-0.83016264,-0.57020813,0.88939226,-0.638833,0.85398227,1.4218249,0.43730685,1435
1436,0.1451313,-0.7794344,-0.5605106,0.9891816,-0.63929176,0.87577707,1.4280982,0.50551295,1436
1437,0.17519677,-0.78838646,-0.5605106,0.98000824,-0.64020973,0.81947213,1.4280982,0.49292085,1437
1438,0.17034724,-0.7913703,-0.5686819,1.0979732,-0.640707,0.8585224,1.4469509,0.5002661,1438
1439,0.1732573,-0.77346605,-0.57326984,1.0618722,-0.6404776,0.84490037,1.4415594,0.5002661,1439
1440,0.17519677,-0.80151623,-0.52453965,1.0389237,-0.64040095,0.83218664,1.4370655,0.49816772,1440
1441,0.1800463,-0.7925641,-0.49601632,1.033213,-0.6403246,0.8485329,1.4433559,0.49816772,1441
1442,0.16064876,-0.77048224,-0.5048543,1.021093,-0.64040095,0.7804227,1.4236042,0.48242775,1442
1443,0.16549829,-0.69289756,-0.49236506,1.043936,-0.64066887,0.7994932,1.438863,0.48977298,1443
1444,0.24114724,-0.66604185,-0.4861063,1.0654688,-0.64066887,0.7631672,1.4343703,0.5202034,1444
1445,0.21399127,-0.7913703,-0.48819274,1.0403588,-0.64066887,0.7568103,1.4550388,0.5118087,1445
1446,0.19653377,-0.70483345,-0.51419497,1.0582751,-0.64040095,0.72139263,1.4370655,0.5128582,1446
1447,0.19750379,-0.68692994,-0.4735491,1.0346384,-0.640707,0.6678128,1.4307752,0.51075983,1447
1448,0.24793623,-0.7155763,-0.44884112,1.0118524,-0.64131916,0.6314868,1.4012647,0.5202034,1448
1449,0.21690075,-0.74780345,-0.454637,0.91914165,-0.64196926,0.46348032,1.2950478,0.5202034,1449
1450,0.23823775,-0.7137856,-0.47145346,1.0118524,-0.6420459,0.56700826,1.3612226,0.5527328,1450
1451,0.2362983,-0.72870606,-0.4902786,0.9934196,-0.6426196,0.5125201,1.3390801,0.57266957,1451
1452,0.21108179,-0.740642,-0.4939299,0.9743739,-0.6425814,0.58607966,1.3594433,0.5632259,1452
1453,0.23241878,-0.751981,-0.51108485,0.9905973,-0.6422371,0.5542946,1.3567834,0.55797905,1453
1454,0.22853927,-0.7585463,-0.50900763,1.0033296,-0.6420459,0.59425235,1.3745393,0.5632259,1454
1455,0.20914173,-0.7334806,-0.49861458,1.0118524,-0.6420459,0.57154924,1.3656619,0.6020505,1455
1456,0.19556375,-0.7973386,-0.5204059,0.9066676,-0.6420459,0.50616324,1.3435011,0.6104452,1456
1457,0.16549829,-0.87193877,-0.53227687,0.8434765,-0.64193106,0.546121,1.4298775,0.6020505,1457
1458,0.1548298,-0.88805306,-0.50640935,0.83054346,-0.64131916,0.54158,1.4012647,0.6020505,1458
1459,0.12185426,-0.96862155,-0.5126399,0.7792425,-0.64059246,0.5452126,1.3789785,0.6335304,1459
1460,0.08596983,-0.9435559,-0.53227687,0.8169793,-0.64040095,0.5152443,1.3479221,0.6261852,1460
1461,0.11700531,-0.9435559,-0.542564,0.79402167,-0.6401715,0.5125201,1.3896728,0.5999521,1461
1462,0.12573376,-0.96921843,-0.5399945,0.7832696,-0.6397891,0.42261332,1.3763186,0.6356294,1462
1463,0.13640226,-0.9793637,-0.5722462,0.77186745,-0.6399803,0.42443004,1.4012647,0.6503199,1463
1464,0.14804079,-1.0062201,-0.59965897,0.68838704,-0.6394448,0.44804156,1.414654,0.6503199,1464
1465,0.16549829,-0.98652583,-0.5961136,0.6877365,-0.63906235,0.43169525,1.4012647,0.65451723,1465
1466,0.18198577,-1.0020425,-0.57581055,0.6531373,-0.63890934,0.39355335,1.3852153,0.6524182,1466
1467,0.20720227,-0.96683085,-0.5594863,0.65964174,-0.63841206,0.4198891,1.4775757,0.7069833,1467
1468,0.23726773,-0.9453459,-0.55692667,0.6130566,-0.6380678,0.40989962,1.3923326,0.73636425,1468
1469,0.31776622,-0.91073114,-0.56254864,0.622718,-0.63780016,0.43986797,1.4101967,0.7510547,1469
1470,0.31000718,-0.81404907,-0.57836044,0.76050293,-0.6380296,0.5760902,1.4631438,0.7500052,1470
1471,0.30806774,-0.7842089,-0.5553912,0.7259323,-0.63741773,0.53340733,1.4370655,0.7500052,1471
1472,0.29642922,-0.80629075,-0.5204059,0.6824944,-0.6369204,0.47982663,1.4415594,0.71222955,1472
1473,0.3352237,-0.80091935,-0.53587973,0.7041515,-0.63630825,0.42443004,1.4236042,0.72587115,1473
1474,0.3061277,-0.8343403,-0.55026203,0.6844552,-0.635964,0.4080829,1.4200284,0.73111737,1474
1475,0.30418822,-0.8403086,-0.5518073,0.7305717,-0.6358494,0.44259307,1.4478498,0.7185259,1475
1476,0.29351974,-0.8212105,-0.54872596,0.6942888,-0.6365377,0.4217058,1.4280982,0.7153774,1476
1477,0.31970626,-0.80271006,-0.58292943,0.7531661,-0.63630825,0.4344195,1.4460522,0.73321635,1477
1478,0.31582674,-0.7943548,-0.58445513,0.7438491,-0.6369586,0.4816425,1.450545,0.74685735,1478
1479,0.31097722,-0.7334806,-0.5986445,0.8217242,-0.63829744,0.54884523,1.5685701,0.77099204,1479
1480,0.3138867,-0.7585463,-0.5961136,0.8448346,-0.6391772,0.48800018,1.5548401,0.7699425,1480
1481,0.27218273,-0.77048224,-0.58242685,0.8298644,-0.6391772,0.5570188,1.5493574,0.7489557,1481
1482,0.3061277,-0.7645146,-0.566634,0.8653439,-0.6391772,0.5815387,1.5138265,0.73111737,1482
1483,0.3206757,-0.7794344,-0.5742843,0.92539746,-0.6391772,0.5997017,1.491145,0.7521042,1483
1484,0.3245552,-0.78540266,-0.5640841,0.8859485,-0.6400952,0.6333026,1.5156411,0.7500052,1484
1485,0.34104267,-0.78659576,-0.5605106,0.861919,-0.6415868,0.62967,1.4956743,0.7248216,1485
1486,0.3953552,-0.824195,-0.5605106,0.77186745,-0.6421989,0.62149733,1.4550388,0.68075025,1486
1487,0.40117416,-0.83314717,-0.5518073,0.74716854,-0.64242834,0.56791663,1.4622451,0.7164269,1487
1488,0.37692767,-0.86119664,-0.542564,0.7054714,-0.64242834,0.52069277,1.4640427,0.7216738,1488
1489,0.36141023,-0.85463214,-0.5456447,0.7259323,-0.6422371,0.5733651,1.4568353,0.7143285,1489
1490,0.3594702,-0.85105073,-0.54821414,0.7418501,-0.642352,0.5697325,1.4685537,0.73636425,1490
1491,0.3808072,-0.85105073,-0.5461663,0.7345514,-0.6430787,0.5470294,1.4622451,0.73636425,1491
1492,0.38371667,-0.8450831,-0.5415397,0.7285824,-0.64342296,0.5570188,1.491145,0.71118003,1492
1493,0.43511912,-0.8808909,-0.5209177,0.6995503,-0.64395845,0.5007139,1.4866159,0.74161047,1493
1494,0.43705916,-0.8820847,-0.52195114,0.72991204,-0.64525884,0.54884523,1.509279,0.7804356,1494
1495,0.45645612,-0.8970052,-0.52659726,0.76050293,-0.6472478,0.53340733,1.5002035,0.8255565,1495
1496,0.49234113,-0.88984305,-0.5271189,0.7973885,-0.64992553,0.5542946,1.509279,0.8255565,1496
1497,0.49525064,-0.88626236,-0.5260855,0.8075095,-0.6491221,0.5379474,1.5047498,0.8832695,1497
1498,0.48943165,-0.8749233,-0.50640935,0.812914,-0.64824235,0.5070707,1.5002035,0.8203103,1498
1499,0.48943165,-0.8450831,-0.48349825,0.7987375,-0.64877784,0.49435705,1.5047498,0.79932344,1499
1500,0.49719068,-0.82896954,-0.4808804,0.79806757,-0.6489691,0.47528565,1.509279,0.81086606,1500
1501,0.5049491,-0.79972553,-0.48506308,0.8007656,-0.6483954,0.46075523,1.4766768,0.8486417,1501
1502,0.5340451,-0.80927455,-0.49236506,0.77186745,-0.6483954,0.4380521,1.4775757,0.86123383,1502
1503,0.52337664,-0.8247912,-0.49704975,0.7772241,-0.6489691,0.43169525,1.4821048,0.86123383,1503
1504,0.4904017,-0.88685924,-0.4996578,0.7886456,-0.6500019,0.48073497,1.5047498,0.8601843,1504
1505,0.4807026,-0.8808909,-0.5043327,0.79200333,-0.6496194,0.46438783,1.5138265,0.8150634,1505
1506,0.5330751,-0.9161026,-0.5038111,0.7451787,-0.6491221,0.44440895,1.3878752,0.81821126,1506
1507,0.5738096,-0.88148785,-0.5038111,0.8041324,-0.649237,0.4689288,1.5047498,0.77099204,1507
1508,0.56799006,-0.8677612,-0.5038111,0.80953693,-0.64939004,0.4162565,1.4993047,0.7961756,1508
1509,0.5922366,-0.87850404,-0.45832625,0.77521545,-0.6494282,0.37448195,1.509279,0.8412965,1509
1510,0.5747791,-0.8761171,-0.46410254,0.7872966,-0.6494282,0.37811455,1.5229203,0.8329018,1510
1511,0.56314117,-0.86895496,-0.46987882,0.77655476,-0.64939004,0.42079744,1.5229203,0.80247134,1511
1512,0.56314117,-0.8480669,-0.4746021,0.7825905,-0.6486633,0.40899128,1.532014,0.80247134,1512
1513,0.5902971,-0.85284144,-0.46935722,0.76050293,-0.64789814,0.36358416,1.4325727,0.8150634,1513
1514,0.5825381,-0.8391148,-0.47616693,0.79402167,-0.6479748,0.38265553,1.5210873,0.82345814,1514
1515,0.61260355,-0.8791009,-0.47931558,0.702181,-0.6481275,0.3236255,1.5002035,0.80981654,1515
1516,0.6339405,-0.9554918,-0.47145346,0.62400943,-0.64828056,0.29365715,1.4821048,0.79932344,1516
1517,0.6475185,-0.9495235,-0.4677826,0.6648553,-0.64862484,0.29728976,1.5002035,0.7500052,1517
1518,0.6504286,-0.9507173,-0.467261,0.570202,-0.6485103,0.2854836,1.4685537,0.75735044,1518
1519,0.652368,-0.97339606,-0.46620855,0.5423085,-0.6484718,0.30909595,1.4685537,0.77099204,1519
1520,0.6261821,-0.9817513,-0.47250587,0.5366263,-0.64824235,0.31545278,1.4730647,0.7730904,1520
1521,0.6038751,-0.9823482,-0.467261,0.5714746,-0.6479748,0.3163603,1.491145,0.8087677,1521
1522,0.56799006,-0.9644439,-0.49340826,0.59381074,-0.6477835,0.4080829,1.5002035,0.8329018,1522
1523,0.56799006,-0.9238609,-0.49549472,0.59381074,-0.6476305,0.4080829,1.491145,0.8465434,1523
1524,0.61648303,-0.95728254,-0.49809298,0.5619375,-0.64732444,0.43986797,1.4866159,0.8570365,1524
1525,0.64460903,-0.9280385,-0.49757138,0.54926276,-0.6474008,0.4489499,1.4821048,0.81821126,1525
1526,0.59708613,-0.9417651,-0.49601632,0.52969134,-0.6473626,0.4344195,1.491145,0.80771816,1526
1527,0.6358806,-0.9483304,-0.50900763,0.50897163,-0.6473626,0.458031,1.4938585,0.8150634,1527
1528,0.6339405,-0.9626532,-0.50121284,0.5083502,-0.64732444,0.53340733,1.5047498,0.8308034,1528
1529,0.6213326,-0.9680247,-0.5001794,0.5259129,-0.6476305,0.6178647,1.5183738,0.8570365,1529
1530,0.6058146,-0.99428415,-0.49340826,0.47405717,-0.6473626,0.6078753,1.5229203,0.86123383,1530
1531,0.64654905,-1.0551584,-0.4991362,0.42350197,-0.6473626,0.57154924,1.5138265,0.840247,1531
1532,0.699891,-1.0062201,-0.49861458,0.4554898,-0.6473626,0.6196806,1.5229203,0.8832695,1532
